"label","NDAI","SD","CORR","DF","CF","BF","AF","AN"
1,1.5597639,3.2764938,0.11027209,211.90431,208.71097,197.161,181.24487,171.90086
1,0.19042028,1.3626522,0.10154138,220.54993,215.23973,201.43083,185.49785,181.18948
1,-0.17801407,1.8855557,0.18848281,281.39917,258.14993,237.34987,213.0121,196.20975
1,-0.89860129,1.3274366,0.1962053,296.77344,278.54059,251.94145,219.50475,200.16168
1,-0.97506863,0.92862797,0.19501357,293.56805,269.26642,247.29594,217.15669,199.2321
1,1.7563003,9.6450405,0.13768417,277.28107,276.21179,253.18893,227.96733,212.26555
0,0.30089846,1.0977247,0.086172931,255.17091,254.70854,236.81042,223.56987,214.31978
1,0.54859227,0.92141944,0.10335669,223.45186,212.38113,199.28508,183.69406,176.18996
0,-0.32545185,1.6686724,0.091346942,254.95659,258.03674,235.04518,222.24051,212.6051
1,1.1013502,6.0126472,0.14141075,230.80185,218.38008,201.17073,186.1842,178.37665
1,0.2851595,1.1328297,0.10452016,221.01712,211.04697,199.89436,186.54785,181.32195
1,1.3534127,3.7515717,0.11339727,218.54385,207.90179,194.73589,182.01311,176.97746
0,-0.80905515,5.8078232,0.1121418,264.95804,259.73456,239.57269,224.94016,214.35831
1,-0.46551028,3.0912254,0.19871902,300.46527,278.22751,249.84869,217.38066,198.4446
1,1.5205034,4.9170346,0.22738937,184.19017,179.27011,160.66638,138.87172,127.13151
1,-0.38631585,3.4371665,0.18122084,277.83737,265.23019,242.96109,215.03745,199.19116
1,1.2440003,6.2364526,0.15932123,248.3026,234.55148,209.46956,190.36974,182.08777
1,0.98246652,0.55975574,0.10320163,228.79578,212.41968,201.40193,190.63705,184.86208
0,-0.56728929,1.3143418,0.15469986,289.98459,281.51236,254.31841,230.00471,212.88928
1,2.1365223,6.0413203,0.11261031,222.19235,200.24838,180.64522,163.41179,157.59105
1,0.79461575,2.046124,0.11357072,219.23743,215.55762,204.33035,187.0921,180.10095
1,1.0749073,1.0335795,0.1011738,223.13879,211.70442,201.94859,191.0007,185.05714
1,1.1383077,0.5725143,0.10099365,227.49773,212.14995,201.8884,191.43178,185.69533
1,1.8618126,11.82141,0.2087215,126.90513,54.303623,35.052074,32.427082,39.29541
1,0.17383981,3.7575233,0.17959853,264.78705,252.1293,233.65802,211.67311,198.15802
1,0.98401612,0.67329007,0.084164515,218.54144,207.51166,198.31696,190.07593,183.9084
1,2.4534621,32.568504,0.17512985,155.38028,186.81274,182.69464,175.10866,183.34488
1,-1.0104275,1.6971006,0.19387312,300.52548,280.83563,251.9511,218.14407,200.11592
1,0.47895277,1.3684022,0.10264771,222.26219,213.02173,199.24173,185.96265,180.44293
1,-1.0990739,2.6524959,0.16987744,287.2175,279.13782,252.56038,219.4903,202.99138
1,1.8080214,3.344208,0.13921051,251.6356,234.66708,220.50658,198.71432,187.15714
0,-0.33032146,3.1372538,0.093084142,262.93271,261.66116,242.6721,227.47363,215.72137
1,3.3752639,33.588898,0.13940442,101.37046,106.84923,138.23836,124.0947,104.72997
1,1.9894454,2.9550419,0.068053223,268.45001,265.18442,256.25464,241.70639,232.57431
1,2.177103,9.4700146,0.24395184,46.828419,33.645657,32.200706,29.770784,32.4608
0,-0.71753633,1.3768035,0.1569909,292.54938,275.41949,254.60498,230.58751,213.68642
1,0.16142662,1.4135329,0.10071466,217.63594,209.64055,198.5602,189.43774,183.38821
1,2.4498935,4.5687051,0.14540687,291.44156,257.18661,241.83163,222.38983,215.17712
1,0.14887312,1.2909923,0.10029093,222.27423,209.75133,200.92751,190.75024,182.96437
1,1.7594439,5.6547871,0.1742353,304.14026,276.14197,260.14877,231.76514,214.17288
1,0.28262612,3.5780184,0.18713051,283.12589,259.43112,237.28967,212.92781,196.94185
1,-0.54849768,5.9798241,0.16400553,271.2171,257.06863,245.27301,221.95393,205.20697
1,0.068533175,0.68630433,0.10546162,219.70222,213.15178,198.51443,186.45874,180.02148
1,0.18812962,0.92672944,0.16292888,286.70935,269.15082,245.88953,214.86887,199.85342
1,-0.47478932,6.421205,0.15882891,276.93427,252.22322,238.69127,221.79257,208.5448
1,0.96470302,1.7662776,0.14203465,255.22871,237.23668,222.77756,205.60674,193.78464
1,0.27057001,1.6847874,0.15007335,260.56781,243.99905,225.65541,205.70306,191.97845
1,0.40590701,0.62768555,0.11433211,239.21626,213.68881,201.80652,190.24451,183.45084
1,0.39512083,0.91407669,0.087742031,221.93707,211.45638,200.6963,191.38843,184.45267
1,0.097519696,0.82472408,0.1029204,223.14842,211.87781,198.44942,189.37753,182.09499
1,0.46191964,0.54463643,0.076813325,216.30177,208.16911,198.79379,190.60333,184.49602
1,1.232041,0.98863685,0.10529721,228.43694,212.05362,201.51271,190.33121,184.33466
1,0.74842948,2.4880383,0.11310129,225.1545,216.18376,193.82799,182.43697,178.34534
1,2.3510137,26.673199,0.12619027,128.35008,154.9516,147.6498,133.56876,126.33678
1,-0.68881935,0.78071713,0.14346042,258.26794,244.45421,230.12753,211.03973,197.72934
1,1.1593411,0.83943295,0.078584567,217.20967,208.29193,200.37842,192.91045,186.10713
1,2.9095149,14.36302,0.23055103,231.97948,211.54306,175.90579,147.67146,140.87299
1,-0.037400223,1.6350626,0.20702738,303.5647,277.24734,250.66508,216.04167,197.77992
0,0.30630705,1.2941266,0.096292645,253.92345,254.39305,250.59283,225.79991,210.1535
1,0.74059254,5.7435102,0.096815512,209.10832,203.18404,196.18085,181.06667,175.55177
1,0.12121478,1.158307,0.14800666,264.80634,250.3183,232.10229,210.69295,196.57098
1,-0.89832896,3.8289399,0.17787988,292.49637,271.01721,245.44159,216.8051,200.04126
1,1.1091299,2.742059,0.13838606,259.5708,230.73441,220.50899,204.57359,192.52753
1,1.9797966,5.9763808,0.15426379,287.83884,277.40628,255.71277,224.94498,210.823
1,2.3117037,10.312595,0.16898468,261.29269,269.30493,249.30202,216.65819,197.397
1,1.7764494,3.6718047,0.11147442,204.4267,200.58553,196.21455,177.99374,164.86397
1,0.66977453,0.70064652,0.087348603,220.8943,207.55019,198.87808,188.32755,181.86862
1,-0.38410544,3.0266514,0.1394951,280.66464,260.18008,242.92497,220.94247,207.19377
1,0.44572777,2.1045375,0.20145166,285.77255,270.33566,246.01234,215.23732,196.59988
1,0.42367408,2.3622057,0.12838405,258.25589,243.05261,227.15816,209.80191,197.27901
1,0.57832712,0.69373107,0.088096924,222.04063,213.92723,201.72704,190.18671,184.2287
1,0.97068596,0.60208708,0.088605464,220.36931,207.95236,197.87384,188.37811,182.97159
1,1.1308334,0.50335729,0.088297479,219.08089,207.25157,198.63484,189.94107,183.91803
1,-0.97745627,3.6504972,0.1341399,273.09552,256.61105,236.83211,222.80164,209.04813
0,-0.37332481,2.5012949,0.11973523,275.70364,266.29703,249.50912,229.20517,214.45224
1,-0.58533132,1.9936696,0.14790408,285.50284,272.94861,253.30453,221.54694,204.36649
1,2.3260229,17.137165,0.25370559,188.88866,174.74019,148.37227,127.31453,115.91869
1,0.65051603,0.60478657,0.087365761,218.74614,208.60019,199.95938,190.65872,183.9373
1,0.9583956,0.52948761,0.10375324,226.74875,211.53343,201.17073,190.3288,184.04567
1,1.5702012,4.5508022,0.28119332,233.40756,211.09032,180.27194,148.71906,130.01659
1,-0.39431757,2.963403,0.1496757,281.29321,258.77365,241.16936,221.0123,206.39423
1,0.36928686,1.3399976,0.11945474,227.22559,220.08513,196.88405,183.78317,178.23456
1,0.88991714,0.66529864,0.077329971,217.09167,205.5706,197.69322,191.13074,185.5123
1,0.53138548,1.3278664,0.086715609,219.91896,209.12759,196.50836,188.45517,183.27263
1,0.85053653,0.76628959,0.10363076,218.9075,212.17644,200.65056,187.46057,181.3075
1,0.59793502,2.1971872,0.10689409,224.38385,210.91933,196.82866,182.97882,176.58733
1,1.154261,3.5849626,0.14185642,229.10884,223.44945,204.7229,179.62894,169.87553
1,1.7980945,11.553665,0.27462485,208.73746,198.00148,170.6245,143.799,131.72885
1,1.369779,6.2238431,0.097873688,255.08182,249.58138,240.29276,222.61861,208.67003
1,0.94427299,1.3864589,0.14788336,250.97816,239.5486,226.06963,203.2298,190.90437
1,0.98115128,1.4921823,0.12731571,208.93976,203.13828,185.32205,172.22598,166.17165
1,3.6099572,49.136166,0.26259512,87.142517,63.274353,47.9916,41.715702,50.513039
1,1.1046836,4.9089041,0.1522567,255.67906,247.49583,230.33464,205.96556,190.48051
1,2.4687097,9.0481482,0.15432087,207.91383,194.08084,173.95752,155.49347,157.62236
1,0.40281695,0.49151039,0.079254709,217.04591,207.56223,198.4446,190.41309,184.66219
1,0.15960357,1.9672955,0.099769823,210.91452,200.48679,193.18979,180.84752,175.92264
1,0.52746373,2.3424811,0.12447528,219.07126,209.14687,192.15425,179.9059,173.5746
1,1.4388267,6.6641264,0.13570125,286.80569,257.11438,252.09799,232.73807,220.38376
0,-0.42483917,3.7294078,0.16990238,301.58029,282.13852,260.34625,233.64839,212.07048
1,0.2262551,5.7485666,0.16482425,256.19684,218.75818,202.56511,187.65323,182.00107
1,1.1551877,0.78244078,0.079356886,217.22173,206.912,198.05928,190.62982,184.75851
1,1.3410696,1.7214324,0.1608025,260.06448,246.35432,222.05267,199.64149,184.43581
1,-0.79538316,1.0167145,0.17962362,293.76312,281.08609,258.82904,220.48009,201.20204
1,2.1685188,3.291183,0.097037032,273.45435,260.37756,250.19548,236.5094,224.65599
1,-0.94080526,2.1430659,0.1544693,273.42303,253.50923,237.1235,217.48663,203.18884
1,0.59974402,2.2497568,0.11488531,227.35805,219.34097,205.26476,184.6068,176.59454
0,-0.286874,0.80294508,0.14366178,283.03195,272.73911,253.90417,231.01135,212.17162
1,1.5282055,3.8726919,0.10814657,277.27625,266.28018,253.36473,234.38049,224.14304
1,0.76317161,2.8147428,0.1476129,252.48091,240.22292,225.0076,205.20697,192.50104
0,-1.242229,0.87242979,0.12951209,278.43701,264.57513,245.2104,229.4749,214.77252
1,0.19040832,5.2259007,0.20539108,284.90076,273.31226,242.95628,214.29811,195.77626
1,1.1702029,1.7263701,0.13806164,253.7934,244.81303,224.53076,200.16409,189.54852
1,2.291039,7.5223193,0.16237412,266.6655,245.98105,232.62248,206.5002,184.95599
0,-0.68570799,1.0157064,0.12902386,276.36111,263.47458,247.23332,226.69337,212.23904
1,-0.34401998,4.458128,0.18423492,268.14175,255.22391,236.75986,213.78516,196.92258
1,1.0684247,0.70358837,0.096302524,223.94797,209.91269,200.09665,190.40826,184.96321
1,0.072932713,1.1621271,0.098371625,219.65164,209.7417,198.4735,187.02467,182.56461
0,-0.48180547,0.81415272,0.17257005,300.0896,284.36374,265.63235,235.61594,212.00305
0,-0.96636122,5.2649431,0.095308833,263.43604,246.92508,237.51123,224.01781,212.59065
1,2.3728945,8.1844463,0.14971101,294.24478,262.6991,251.14192,231.37982,216.51129
1,2.1495779,28.347466,0.014096446,188.33237,193.72684,179.13766,172.83768,173.39639
1,1.4829745,4.5225492,0.11994094,216.33308,210.34135,202.46637,184.63087,173.23505
1,0.87363368,1.6504216,0.14483219,260.38721,243.12004,225.09428,203.13586,188.342
1,0.4316794,1.5858876,0.13144246,260.09338,245.27301,227.63499,210.81578,195.88704
1,-0.11573637,3.8902047,0.19089603,297.25751,277.48337,246.61441,215.10005,196.4626
1,2.6403883,6.1035309,0.13869758,223.85886,209.37805,194.43486,174.25613,172.87379
1,1.1321894,8.5786428,0.1089711,230.81628,237.90617,217.45291,208.85306,207.26361
1,2.5178387,1.0821528,0.15031429,258.36667,243.52222,225.95885,212.25591,190.98143
1,0.34497035,0.51335675,0.098709844,221.68661,212.75201,198.69987,185.85187,181.88307
0,-0.7804032,1.5065225,0.11692872,272.95825,267.71307,251.83791,230.73682,215.5504
1,1.3768127,4.9223428,0.15052459,292.17126,279.84103,262.54739,236.82729,220.60532
1,0.35098383,2.2584522,0.10181406,223.37721,215.18675,198.58186,184.17572,180.55853
1,0.95768207,4.4320836,0.17948711,265.95987,253.36714,227.04256,202.90468,190.18912
1,1.6915678,1.5347705,0.16523892,250.86978,245.75948,220.47046,192.82616,182.43214
1,-1.2164128,0.7845003,0.19505326,294.22549,278.94275,254.00533,219.70462,200.56866
1,1.6582221,8.0789223,0.12167452,291.13571,283.8002,268.89313,245.26097,227.25931
1,2.8240254,12.892381,0.24598548,220.12607,176.58733,169.34572,152.71434,147.48122
1,0.20878057,2.320416,0.14412874,218.66908,209.58516,190.5648,174.83171,167.94893
1,0.15869176,1.0434575,0.10623195,228.40804,214.31978,204.47244,189.13431,182.64166
1,1.6889904,8.6619129,0.17256738,259.45279,241.21512,231.83257,212.43413,197.18509
1,1.7872751,7.7071805,0.096575953,260.63043,253.27563,249.84387,230.15161,216.27287
1,2.4111495,13.384467,0.2602793,176.19478,154.77821,136.33583,117.48647,109.26711
1,1.5046567,4.340703,0.15472589,249.98596,242.08449,216.87012,196.20975,186.74773
1,0.047512926,1.5100598,0.13667759,251.33458,238.46248,223.71918,205.44778,193.68108
1,-0.045670845,3.3605952,0.18736964,295.1286,275.13773,246.80707,215.67804,198.84677
1,-0.6592015,3.3616717,0.15446666,259.99225,258.96393,241.84367,219.60107,205.23827
1,2.1297483,10.369422,0.2597917,104.45783,73.302307,57.504189,46.009613,44.959614
1,1.132129,0.74240476,0.088052057,218.21152,206.34366,198.8829,190.00368,184.03604
1,1.1293312,3.7521918,0.13870379,230.99931,222.46448,201.29837,184.57068,176.01898
1,0.89328051,0.92916065,0.1626735,241.42703,237.68944,227.74577,202.14848,186.86092
1,0.59488124,2.2001269,0.14167482,256.02103,243.85214,227.36768,207.02278,192.896
1,0.51494902,2.5271447,0.12716265,260.81345,243.87624,228.52122,211.82483,196.56375
1,0.9079904,0.5519644,0.078180276,216.02,208.45087,200.07498,191.74243,185.62549
1,1.8447205,5.9861836,0.097334571,216.83881,191.52811,181.96735,176.50784,175.2363
1,0.14032139,1.0266289,0.13147232,250.9902,238.69127,224.89682,206.47852,193.58716
1,-0.62282419,1.8430442,0.1535068,281.99402,277.60376,251.573,220.35486,204.97336
1,2.1739783,10.4955,0.1810234,78.990593,64.509789,47.143898,36.381428,36.347713
1,3.0723276,23.773525,0.17745495,78.05619,57.051437,51.852028,58.609573,67.373192
1,1.3459753,10.634892,-0.13366029,101.21633,114.25218,142.96815,132.33092,132.49226
1,2.4944391,7.3839979,0.050167166,241.72566,232.09267,226.50552,215.8418,214.6738
1,0.765836,2.5900464,0.15577178,257.6731,242.68655,224.93053,203.42967,188.80919
1,0.3312842,2.8217952,0.098327644,211.11198,198.37234,190.74301,180.94626,175.33504
1,0.076906949,8.0078897,0.12209823,275.13531,257.7309,239.29814,218.24042,204.67955
1,-0.81265861,1.9837548,0.16377188,285.19696,277.94815,248.67587,220.05864,203.88965
1,0.77659482,2.3575232,0.1030281,227.81561,206.30272,192.56366,182.12389,176.10808
1,1.7450678,5.6808758,0.11477534,277.94815,271.54944,259.86942,236.29506,222.97504
1,-0.76542151,2.0651999,0.18075687,296.02448,279.55927,245.10202,214.37758,198.11467
1,2.2304811,2.8030646,0.086517781,268.5632,268.16101,246.33746,231.16068,223.1123
1,0.57555366,2.2277358,0.11126603,226.91974,220.20795,195.91353,183.59052,178.33571
1,1.2443464,2.0000699,0.13818078,258.06564,248.9456,228.02754,208.33046,196.76364
1,1.8905119,9.085968,0.24062449,184.76093,172.32472,159.57063,140.36725,129.39767
1,0.97794837,0.983504,0.084235951,223.57709,209.88618,200.30136,191.45827,185.12216
1,-0.97768211,0.91280776,0.16837616,284.06992,275.42432,250.7542,222.42595,204.87703
1,1.4990139,2.76618,0.16976558,263.09647,245.20799,225.46756,199.58852,182.40324
1,2.1404233,6.8264809,0.13178347,254.68205,236.42992,208.97829,192.6937,188.61894
1,1.5272739,2.9373703,0.13185582,253.67781,235.30045,225.20747,206.8831,192.17833
1,1.8467426,2.706645,0.10111575,205.99687,196.59265,191.49921,177.78903,167.00008
1,-0.13179168,2.4884827,0.14039917,278.78622,256.48102,237.42212,217.35176,204.99022
1,2.2480457,42.16338,0.19509894,227.21596,198.22786,200.48439,193.34874,166.82669
0,-0.20526788,2.1362696,0.12472911,278.62488,262.25598,248.82518,229.70126,214.66656
1,-0.064283274,0.99541438,0.19783439,296.82401,286.02783,254.37138,215.95979,198.41089
1,2.2967317,24.59177,0.1955578,71.691185,49.328178,36.350121,33.556553,41.474876
1,1.1819957,0.88385046,0.092385449,219.59143,207.83195,198.69987,188.23361,182.08777
1,-0.50527215,4.0507531,0.15352206,258.86276,252.12207,235.68819,213.76588,199.97383
0,-0.69367313,1.9213644,0.13345926,281.62314,267.51321,245.15982,227.4062,213.82608
1,-0.61438632,2.1909001,0.15332539,282.29987,273.43027,253.42494,221.34465,203.7596
1,0.54781449,1.4582758,0.12887126,258.20291,239.96764,225.72284,207.88976,195.23921
1,0.87489575,2.1507525,0.1024171,219.28558,211.96451,196.71066,182.48753,179.47963
1,0.82871026,4.4654493,0.1363813,222.83295,214.56783,193.2789,176.76794,168.01877
1,0.88047343,1.0676802,0.075633235,217.44569,208.41475,199.98347,191.31859,185.75552
1,-1.1702285,2.1473422,0.13564271,278.25882,270.90161,249.55247,220.94487,206.13173
1,2.0025425,4.427145,0.15313141,278.9259,263.30841,250.44112,228.23465,206.40146
1,-0.18201599,0.79152685,0.16248176,254.93732,243.50536,224.29956,200.84081,185.64474
1,1.0386454,1.0859498,0.10733327,229.58086,214.45946,202.96007,191.22467,184.2576
1,1.2123511,1.3208952,0.14764488,254.98067,241.36925,226.68614,203.49469,189.09337
0,-0.74640608,1.076382,0.10838308,265.05438,257.92355,245.2995,229.20035,213.10602
1,0.10656689,2.2946348,0.17959639,284.4986,272.23337,250.16417,217.41438,201.37303
1,0.2630845,0.61979973,0.084146507,217.4192,207.49721,198.68301,189.5726,183.88432
1,0.66048932,0.45298329,0.078659609,217.20969,209.54422,200.1376,190.46606,184.52251
1,1.3474904,0.81828433,0.080663785,219.24464,208.43402,198.83955,190.97421,184.98489
0,-0.027521228,3.73244,0.095682487,254.28951,244.00386,235.96994,222.38982,210.3871
1,0.64881527,1.0509667,0.091075592,220.49454,209.34193,196.74196,187.90369,183.05829
1,-0.46504509,2.6515288,0.20049371,284.45282,265.1459,243.58002,214.21141,196.72751
0,-0.92254317,1.7301557,0.13984972,283.33301,272.0094,252.92403,230.16847,215.23251
1,-1.2724633,2.7234921,0.12384149,268.99426,249.93298,233.94461,218.38972,205.58025
1,0.91752744,0.48883456,0.079288878,216.89178,208.96143,200.24115,190.60333,184.29854
1,-0.5025571,2.2727609,0.17062695,289.66669,273.83246,248.79628,217.0724,200.46512
0,-1.2085967,4.6004143,0.12334026,272.97992,259.10361,246.76372,230.23109,214.10785
1,2.4682462,12.760734,0.2657136,202.16052,163.94643,143.03799,123.75996,113.43338
1,0.5095402,3.4756126,0.14044549,252.76266,236.36731,223.80588,205.93425,194.2711
1,-1.0720805,2.5486317,0.15816881,277.63025,265.16516,239.8111,216.69913,202.13885
1,0.7558955,3.6905482,0.13264914,255.31059,244.79137,227.53143,207.45145,193.74129
1,2.326149,7.817493,0.076299742,241.92314,237.30652,225.25806,209.56589,201.38507
1,1.781612,2.6327555,0.1299504,286.9863,271.55905,253.7934,234.45274,220.27057
0,-0.72822833,1.1082577,0.13043226,278.81512,266.76663,247.98711,229.58568,213.98985
1,1.0315609,0.94075716,0.081065238,217.14224,210.84227,202.19183,192.58533,186.48041
0,-0.6848855,0.84951812,0.12442227,274.16962,263.24579,245.99789,228.48993,213.60934
1,1.7283463,2.6467912,0.1064312,264.10312,253.29007,239.12958,222.96298,213.50819
1,1.0101284,0.98792422,0.09951362,220.90393,216.94478,202.63014,188.04337,182.12871
1,0.60981703,1.6041141,0.11818207,218.72688,205.5658,186.88982,178.62952,174.01532
1,1.3749048,2.3004639,0.13227127,255.6333,244.02554,226.1756,205.26717,195.67029
1,3.3088229,45.869381,0.0060101836,133.47966,192.34691,164.98196,135.87827,118.34621
1,-0.66035169,3.059418,0.13111448,272.41159,251.62115,237.78336,220.69441,207.74045
0,-0.91832769,6.3837562,0.097647198,261.54556,253.94031,240.22774,225.86734,212.5473
1,1.1308484,0.47172248,0.07924027,217.26025,209.46475,200.35916,191.36674,184.9584
1,2.1476831,6.2470007,0.10357367,272.06479,266.61252,247.97507,227.68315,217.70578
1,1.3526727,3.811296,0.12043369,225.42181,218.56552,204.06305,186.58397,175.39043
0,-1.0994159,4.0256419,0.12230715,276.69827,268.72696,251.67415,229.85059,215.13377
1,1.1176957,4.0474701,0.14470001,265.79852,251.44054,232.70195,210.35339,193.06458
0,-0.63846087,1.5067739,0.13519911,282.41064,260.93628,239.21626,226.49829,213.66714
1,1.2145582,6.7870855,0.11239209,284.87909,263.50348,253.2395,234.99701,220.44395
1,-0.078483656,1.7099862,0.19998272,295.1864,284.68643,257.25647,218.09109,198.82269
1,1.8687654,6.45257,0.13008873,217.3036,205.2744,186.81516,173.31451,171.88641
1,0.37398615,0.73700041,0.097474203,225.10152,217.51071,199.94734,185.01619,181.3653
1,0.91578728,1.2532225,0.15176836,262.16449,247.29836,223.60599,203.41281,190.1554
1,2.5909746,15.005474,0.25208506,195.26089,178.59821,156.21112,137.22688,123.5408
1,0.48694167,3.2163086,0.1810448,278.1384,261.82251,236.64667,210.10052,194.37706
1,2.6035316,9.7169313,0.095287465,203.91614,206.93608,193.28372,173.90694,165.28781
1,0.5704059,0.81731689,0.099697076,221.92986,211.38654,198.54333,188.06985,182.22986
1,1.5199585,2.4774542,0.12374621,273.46158,261.55759,236.79597,221.88168,212.5136
1,0.2140023,1.8199717,0.10422357,220.57883,208.71097,198.43738,187.6725,182.08536
1,1.7214291,3.9686604,0.081574209,216.77379,209.91269,203.39355,194.86353,191.4679
1,0.87561172,1.6610163,0.11869693,222.49579,216.24879,204.39297,187.64601,179.73732
1,3.1446764,21.193083,0.10761346,200.96362,172.27655,158.85538,154.65057,137.74948
1,0.50994134,0.93119359,0.10166265,221.98283,210.31245,198.69264,187.13545,180.51759
0,-0.72080588,4.439847,0.15658382,289.00201,274.04196,261.13614,228.82227,213.041
1,1.8337835,5.646719,0.13457727,225.28455,212.00305,200.2845,181.38455,170.74249
1,-0.94307244,1.5620718,0.21116798,307.54312,282.11682,251.36829,217.99718,198.2399
0,-0.56208086,0.9117229,0.15666184,293.09122,271.12076,251.4285,228.34302,213.82849
0,0.2220668,4.4744973,0.099985801,254.20522,241.96167,233.80252,220.84373,210.11256
1,1.0804821,0.70646733,0.08611019,225.4772,210.46176,200.18817,190.79601,185.27388
1,0.94541764,0.93803573,0.08753778,218.86174,213.27701,201.95824,189.55574,183.97101
1,0.37063888,2.0927155,0.1347992,249.80052,242.30124,225.48924,207.437,196.35182
0,-1.219048,5.3124876,0.12343978,270.58853,266.13086,249.58859,229.80482,213.11084
1,0.02232655,0.51700962,0.10642457,228.65849,213.53951,202.12682,190.7406,183.89395
1,-0.74935186,1.2894316,0.17135893,289.17542,271.1665,245.96899,218.14168,201.44769
1,1.0366437,1.2805223,0.14382109,260.28122,250.88423,225.72525,203.48265,190.84657
1,1.1974242,2.43945,0.26329726,222.56804,207.18173,174.84857,146.04831,132.71864
1,1.3574752,3.13239,0.14566153,250.13527,238.00974,227.67834,209.75615,192.69852
1,-0.66761547,0.81601888,0.16625609,284.33722,277.12451,251.41887,222.3826,205.0143
1,1.941053,3.5762877,0.16980498,261.54315,243.82565,224.33569,202.28336,189.57501
1,0.97141373,0.4871048,0.085482188,217.42642,208.36177,199.36455,190.50941,184.57549
0,-0.28705689,2.7881622,0.090506352,252.80121,245.73058,236.31192,222.88834,211.00844
1,0.7104454,3.522799,0.11173727,218.5005,214.88091,206.50742,185.71941,177.04971
1,0.24535622,1.2485453,0.096601881,224.20564,209.22633,199.53795,190.46126,183.15703
1,-0.61283463,3.1872537,0.1223698,272.50308,254.74948,234.17821,217.64798,205.35387
1,1.039554,1.9647679,0.15599644,260.8038,248.77942,230.68625,202.69034,187.25346
1,1.9362496,9.0282335,0.11548435,266.9545,253.45384,232.8898,220.80038,211.31187
1,0.47014228,4.674118,0.17775705,257.24683,230.82352,203.96672,188.91034,180.49832
1,0.36816609,2.4422252,0.12392567,231.32202,215.9863,200.6915,185.73145,176.71977
1,1.3929969,3.7637446,0.16179214,261.50461,247.87874,221.55417,202.61328,187.45575
1,0.69189054,2.0394444,0.13469525,255.86931,242.19768,223.50966,206.94331,193.31743
1,1.4542457,2.3285096,0.1261379,258.36426,242.77325,224.28993,208.44606,196.23141
1,0.24868152,2.1883116,0.13294928,253.45865,241.63174,230.48636,212.21979,198.36754
1,-0.12974049,3.7105923,0.14483052,278.55502,270.33325,246.35431,219.56735,204.06305
0,0.071966186,1.9771065,0.1189972,269.78418,255.56828,243.8112,226.37547,211.98378
1,0.90022981,1.9425418,0.10805926,227.74095,221.15439,197.96054,184.81149,179.86255
1,-0.89411497,1.5037514,0.16518697,278.17935,271.47235,249.58138,217.85268,201.9221
1,1.3792826,3.6939735,0.14140955,253.87047,243.20674,226.45737,202.80835,190.23247
0,-0.60764039,2.572583,0.088742837,253.22264,250.33997,237.22705,221.11827,211.6418
1,0.38169524,2.5125821,0.13174652,250.07747,237.08496,225.54704,206.83975,194.88521
1,1.1572376,7.2021904,0.14077283,218.32471,224.68248,205.03116,185.37503,175.44823
1,-0.35613668,4.8018775,0.2143289,304.91574,278.88736,251.3105,216.77379,196.60469
1,1.1967741,3.0332372,0.10609583,228.09256,219.64684,197.16823,183.37859,179.7325
1,2.3381567,14.378677,0.28862232,312.67752,250.94203,229.58807,208.73022,187.75197
1,1.084655,0.49374658,0.083739296,217.46014,207.93311,198.71432,189.77971,183.73019
1,-1.0864775,2.3776541,0.12522098,283.28964,254.73503,236.42992,218.12482,205.16843
1,0.3189781,1.5527843,0.09215378,216.58594,205.48872,196.60951,189.31734,182.04201
1,0.34785172,1.0869443,0.10446807,223.33145,210.75075,199.60297,188.76584,181.27618
1,0.83628494,2.3092189,0.13131049,279.776,263.12537,243.90031,225.63615,214.97241
0,-0.77013743,0.89597213,0.14065379,284.03381,273.00882,252.2449,228.70667,214.18733
1,1.1553168,5.0176473,0.12110314,221.31334,214.37276,190.44199,175.10866,172.38252
0,-0.41951916,1.1066786,0.13613172,278.83438,265.19647,246.84801,228.7187,212.99283
1,1.5743055,4.3856769,0.12231657,212.1355,203.08047,186.72365,172.31508,164.758
0,-0.94043398,1.6043408,0.10297574,263.84302,258.2005,244.00868,227.93121,214.9411
1,-0.40934783,2.0467348,0.12430967,258.31369,245.851,228.93546,209.29858,197.79196
1,2.0489068,6.3631849,0.2578918,306.71469,278.16006,235.35344,210.83986,203.80536
1,-0.9001683,0.85366315,0.14352672,268.05746,250.86015,238.78519,221.29648,206.75787
1,-0.92067975,1.5521383,0.16105595,286.89481,276.58508,248.65419,222.64268,206.151
0,-0.3769224,1.7430485,0.17080574,297.40439,278.02762,260.18491,233.33531,211.42265
1,0.58149099,1.2774113,0.11491954,217.10612,212.25349,193.46675,179.82642,174.23447
1,1.6571357,9.3670511,0.10844765,201.84987,198.88049,201.98473,184.73685,178.78123
0,-0.74466723,3.8863671,0.13203995,278.10468,269.93109,249.18642,228.66331,213.10843
1,-0.70778233,1.1900318,0.14547653,281.43289,274.42007,253.58629,221.30371,204.84813
1,0.24626464,4.3331342,0.1947003,293.60419,269.9335,240.483,214.05728,196.636
1,0.81738418,1.8589741,0.13776033,250.97093,240.50949,226.29842,205.42612,192.84061
1,0.11094109,1.3559903,0.091622032,218.10796,207.89938,199.53313,188.95609,182.17688
1,0.30228329,1.8031214,0.10124296,218.35841,203.94504,194.07603,183.30153,178.46817
1,1.7299211,2.8994884,0.14782852,248.44708,235.41846,218.75337,197.52223,186.16252
1,1.2102395,2.5597644,0.12629253,221.51804,214.65935,198.62521,185.35335,175.67218
