"label","NDAI","SD","CORR","DF","CF","BF","AF","AN"
1,0.83851892,4.3866038,0.23637089,349.90182,300.95898,258.08249,228.08534,214.89536
1,0.89872599,1.83283,0.2613672,343.92938,290.23984,247.0816,209.94881,201.2767
1,1.2057391,8.0096874,0.26768416,348.42316,303.74533,247.71257,216.12115,199.97624
1,0.14965515,1.7032006,0.13205849,226.83064,213.59248,202.21591,187.54245,179.41461
0,-1.2199713,1.417641,0.15648933,300.82651,284.79239,269.26401,240.52635,219.25429
0,-0.45618212,1.0857078,0.15598784,293.27905,276.12027,260.3559,233.82901,214.12471
0,-0.50303596,1.0132298,0.16871373,305.51779,286.65637,267.37595,238.60698,217.34454
1,1.2023954,3.8288231,0.18746296,242.44331,202.9697,185.38225,164.60628,160.56523
0,-1.0148325,1.4947253,0.15668778,299.10703,282.70685,267.08453,238.98749,218.95085
1,1.5998425,3.6751101,0.25500691,349.11914,300.35208,257.63455,221.48914,210.28355
1,-1.1579292,1.7030427,0.13974702,283.24631,273.93359,257.98615,231.59656,215.42035
1,3.3245771,24.836632,0.29407099,320.86557,299.92343,249.41039,205.99446,169.43001
1,3.2724109,6.42486,0.21135506,262.16449,239.91466,215.5528,208.57129,176.21164
1,-0.7516104,0.54666334,0.11266117,263.99716,259.0723,246.44101,221.87206,209.67186
0,-0.92057389,0.804335,0.17517951,310.61606,292.01233,271.45309,240.79849,217.35417
1,0.21853338,1.0748134,0.089744151,223.79865,206.48816,199.01776,189.36308,184.39969
1,0.65645927,12.144439,0.14484657,242.70822,237.1548,218.65944,192.32524,187.81459
0,0.33511892,1.4360985,0.15864564,293.83298,272.91974,260.10303,233.75195,214.59914
0,-0.13578521,0.93709683,0.16520511,302.70737,286.12173,266.53546,237.80022,217.5083
0,0.10892621,0.59735745,0.16715261,296.39532,283.54974,264.54623,235.69058,211.61292
0,-0.18695131,1.1751714,0.16674002,299.81989,280.09631,265.21573,234.3203,213.9754
0,-0.72083342,0.84066206,0.15056182,293.5849,278.16489,262.71356,236.5407,216.02722
1,3.1914761,20.189051,0.28182971,302.23535,236.76466,189.32938,181.29063,178.53078
1,1.5844985,3.6843712,0.15711243,213.43114,197.59448,175.27242,169.00134,164.16557
1,0.52877635,2.8225384,0.079859778,220.24648,206.8494,199.98347,191.60516,186.86574
1,-1.1678232,1.000075,0.14658055,280.4166,265.74554,248.36761,223.03764,207.81509
0,-0.68960339,0.52678144,0.16862805,305.83087,287.46796,267.51801,238.13255,217.61186
1,1.5506984,5.3074636,0.18814822,231.75551,213.36371,182.42973,170.34755,168.70753
1,1.4224337,0.80375201,0.072845869,275.0751,269.44702,263.94659,251.27678,238.18312
1,0.41703501,3.6747839,0.18055557,232.95241,226.41402,205.48872,188.72731,173.2254
0,-0.92972851,0.72794336,0.16595659,299.99808,284.19034,266.20312,237.69426,214.31496
1,0.60502362,3.4479098,0.17980224,246.44824,237.30893,207.90421,188.342,181.11484
1,3.356127,37.287247,0.17172843,307.6178,249.38148,252.64948,220.96414,183.63628
1,0.0056369202,6.8829665,0.10035358,224.82697,211.09032,202.0329,187.85793,182.44901
0,-0.85823721,1.5999219,0.16930649,304.8483,286.94055,267.3735,237.98566,215.74065
1,1.4010454,2.2424366,0.17274879,236.60812,201.64035,186.55748,170.04892,159.12511
1,-0.67691118,1.9482087,0.11225621,260.36069,258.42206,247.07921,222.56804,211.23
0,-0.57477617,1.1501517,0.16905057,299.32135,279.67245,257.54303,231.53876,212.75923
0,-0.12973955,0.84400707,0.14841622,294.24719,278.07095,263.67206,237.18611,218.76059
1,1.2127564,3.2219191,0.24857271,350.7399,298.22321,256.26187,225.47961,212.47746
1,2.9989915,23.195807,0.16750222,327.12219,201.98473,178.21048,149.82204,177.33147
1,1.5321951,2.6016288,0.20972317,229.35448,210.58217,187.27513,168.54617,158.55676
1,3.430922,8.0207911,0.15055361,300.47974,263.371,229.47729,218.10074,249.35258
1,2.616683,14.458382,0.22162201,322.7753,288.02426,230.37799,208.47496,210.52679
0,-0.7637527,0.83970803,0.15079047,293.82574,276.22144,261.495,236.01811,216.17654
1,1.0456191,2.1532044,0.21396944,264.30301,232.86812,208.08963,184.20462,170.75935
1,1.4292859,0.85817158,0.099137016,280.22876,273.10034,268.79199,249.9691,230.21664
1,1.3440711,1.9409477,0.10319451,256.27872,251.88126,244.47107,228.32135,209.47197
0,-1.162734,1.2025083,0.17215335,301.16367,281.70984,263.61664,234.36845,212.37151
1,1.0981058,5.5481286,0.17912506,257.17459,222.49579,198.05446,188.42628,175.04845
0,-0.36014783,0.71198106,0.16247815,299.0155,281.29803,264.12961,236.16501,215.73582
0,-1.0435522,0.95636725,0.16177791,295.99316,279.30881,261.55038,234.89105,213.49376
1,1.4995104,3.8596189,0.22563007,234.13727,213.87184,196.2531,168.79182,159.05527
0,0.74962586,0.99875021,0.16879825,301.5755,285.90018,266.51379,239.2861,214.68343
1,3.7696452,19.391514,0.21379074,313.21457,212.43411,215.22287,199.50905,189.29083
1,0.94703513,3.5745361,0.17671584,234.9344,201.89561,195.50653,175.48193,166.32095
0,-0.92395097,0.87368786,0.15948004,296.62894,280.32507,262.93753,234.77545,214.40166
1,3.0776591,30.199909,0.26695329,153.02742,172.28378,187.67009,181.86139,176.28629
1,2.7101672,16.122833,0.21163827,281.93863,244.03035,223.2881,207.48517,197.35126
0,-0.24315363,0.63256884,0.17256872,308.44623,288.92496,269.90942,239.79184,217.52997
1,2.1994157,3.9632928,0.24035828,288.5878,286.83218,248.66383,219.28078,210.01141
1,1.7057253,2.4308681,0.15082934,243.58243,232.98613,217.06036,201.79688,194.3289
0,-0.84848928,0.83977693,0.16284513,298.23044,281.32693,264.28131,235.50275,214.616
0,-0.92810011,2.2257071,0.15362449,300.68445,284.89835,266.71365,239.39688,219.96231
1,1.0968227,2.715297,0.26119411,353.4227,292.5036,246.12553,215.36255,206.01854
1,0.82797033,9.0267258,0.23231894,278.00113,254.72299,207.34308,178.1575,175.54214
1,2.7717931,14.517418,0.23631454,323.88071,291.87024,255.35394,213.38538,209.53218
1,0.37324849,4.6373129,0.22725761,255.3997,242.10858,222.68123,189.103,172.74617
1,1.7486323,7.5580215,0.15994215,272.74634,207.52611,182.26357,177.39168,166.82187
1,2.5074146,12.551663,0.29251117,295.87515,264.07422,196.95871,183.69167,175.66014
1,0.49781224,3.6978219,0.17745867,238.33484,225.3327,212.99283,190.76228,178.47058
0,0.67398167,1.2548873,0.15797992,295.23456,272.83545,258.84592,236.48531,214.18733
0,-0.640504,0.72068506,0.15014635,292.40005,276.60675,262.13318,236.1313,215.83456
0,-0.91705555,1.0048912,0.13919725,293.02859,278.37683,265.16757,239.94597,221.35428
0,-1.0129459,1.1194357,0.16746892,305.44312,287.10431,269.57709,240.40353,218.3512
0,-0.25250661,0.8332544,0.17689668,302.62308,287.16934,267.25793,234.53703,211.16978
1,1.4582297,6.4820671,0.19392341,231.2281,183.96138,166.86522,150.59749,143.7966
1,0.4834272,0.86163104,0.095822141,219.48788,202.96729,197.59448,190.69485,185.85185
0,-1.238834,1.1306013,0.18204407,313.7179,298.18707,276.83795,243.45959,217.86472
0,-0.12943693,0.65102535,0.15926674,292.63846,276.62842,262.30658,234.76341,212.05603
1,0.64066458,1.8618704,0.089394018,224.11172,210.77965,202.3002,186.51172,181.82286
1,1.7161357,3.6809092,0.24363744,346.80963,290.27597,245.85339,220.31873,212.30408
1,2.471128,9.1650639,0.19642597,236.82487,208.30879,207.26602,194.29277,179.25807
1,1.6955107,7.6387959,0.13248989,197.98221,187.5569,182.48032,175.40247,170.49686
1,-0.58285344,1.426312,0.11744357,265.7359,262.79062,247.94376,221.14958,208.89641
1,0.95726776,6.0691257,0.21103622,227.66389,212.48228,185.22571,163.40697,158.40263
0,-0.72189003,2.5413847,0.16348644,293.75348,279.6315,262.91104,233.30402,212.00786
1,0.53850585,0.75583243,0.099863015,218.72447,206.47852,200.07257,190.45403,184.38283
0,-1.1607052,0.53526622,0.16171218,297.23581,280.65262,264.17053,236.07831,214.57506
0,-0.43844047,1.03816,0.15043668,292.08939,273.1196,257.80554,234.76341,215.77437
0,-0.49574962,1.2280062,0.13803071,290.62036,277.48337,262.56906,238.48175,220.08754
1,0.8253541,3.6241961,0.24293119,352.98441,300.84579,259.66711,228.278,215.2301
0,-1.0798886,1.3014559,0.17260407,307.75024,289.58481,269.8179,239.63771,217.36621
0,-0.85195816,0.7427606,0.15685849,291.20316,274.52121,260.00909,233.13785,212.44617
0,-0.18453637,1.607659,0.16586396,298.70728,282.3721,263.58536,234.97293,212.5714
1,1.8737338,2.5081098,0.26274133,243.33919,214.63525,189.8327,152.7023,132.64398
1,0.41432571,1.4992284,0.086860545,222.83295,207.56946,198.87085,189.56297,184.77779
1,1.6640831,5.7409496,0.28004858,340.61081,278.26605,241.48965,197.23807,192.41675
1,0.42989978,3.9322603,0.10401712,227.07146,209.69835,198.19896,188.92238,184.81631
0,-1.046234,0.94863176,0.15541413,299.32617,287.49445,272.11777,240.69975,218.75578
0,-0.79767644,0.6963619,0.16500618,299.72836,282.78391,265.01584,236.76707,215.17471
0,-0.14159264,1.0448196,0.16518664,294.19421,279.89883,263.56366,233.13785,210.80133
1,2.3849061,11.764667,0.23133768,335.19705,276.76331,239.88335,210.31245,210.50511
1,0.019821964,1.5578578,0.1463559,353.94528,311.98636,258.34259,232.15047,215.23491
0,-1.424443,0.64348996,0.16585371,304.85312,286.59857,269.37238,240.12659,218.33675
1,3.2661262,13.906075,0.079604305,236.35045,223.56987,201.92693,149.5788,198.79138
1,1.0160726,2.3888175,0.25235426,349.95239,297.13226,251.29123,220.18387,209.94159
1,1.3925757,2.9548149,0.25697374,343.38751,292.15683,244.87083,210.98436,203.34538
1,1.4493538,3.8469982,0.28491828,342.80713,279.0752,234.21432,202.48805,186.8248
1,-0.37602374,0.98575932,0.11582097,267.05322,258.73273,246.94916,224.48259,213.01451
1,1.6563976,7.2402329,0.23710866,352.10056,295.50909,282.18427,245.13333,225.42181
1,2.4846342,8.0357618,0.23442207,332.18195,270.99792,248.30499,220.09717,213.04581
1,0.48451605,3.1617494,0.14717174,242.92497,229.29187,224.79085,207.74284,188.85495
0,-0.89208442,0.60898024,0.17496409,309.52753,289.93881,269.80344,239.95319,217.19524
1,2.9214518,3.5526526,0.12270301,259.62137,230.51044,212.9254,207.23712,201.51993
0,-1.2482321,0.73736918,0.16114366,297.72949,280.24323,263.53717,236.00848,215.34329
1,3.0324707,31.067202,0.24143198,271.44345,230.10585,182.12148,178.49707,183.60738
0,-0.45505705,0.66398847,0.17150922,307.68521,289.72449,268.72214,238.908,217.58537
1,0.049616706,0.9927994,0.082114838,216.78342,205.50558,195.19106,188.31551,185.43764
0,-0.72819,0.62615603,0.17595962,301.6694,286.40109,266.92801,234.82843,211.6105
0,-0.90037167,0.49583775,0.16245507,295.60062,280.18542,263.31079,234.54668,212.94226
1,0.86655223,12.145435,0.17464522,239.68587,219.24706,197.38496,186.88019,170.80994
1,0.82501012,7.1910586,0.17187212,245.92805,224.61746,208.47255,188.83809,180.10577
0,0.054394435,1.2084552,0.13634326,279.12097,265.90689,252.90234,231.29794,212.54489
0,-0.46898952,1.0917943,0.1619662,296.1521,277.02338,261.91644,234.03131,213.77792
0,0.33216688,0.62363142,0.17600907,301.58029,285.39926,268.02856,234.58038,211.466
1,0.51494551,5.3462124,0.15459956,233.73027,210.77484,199.67039,174.3886,164.26431
0,-0.61535978,1.0644649,0.16499688,304.54486,286.20361,267.82147,238.38542,217.79248
1,0.96795118,3.0011251,0.26028767,347.45987,293.97748,252.52425,216.96886,203.71866
1,0.97554499,5.0552273,0.27184016,347.52972,288.98996,246.09422,210.31728,198.64207
1,1.7408264,5.3474989,0.25764638,342.28214,294.24719,250.2027,221.36873,205.58987
0,-0.928518,0.90246022,0.17506126,310.22592,289.79913,269.45425,240.06155,217.41438
1,2.2568891,8.9057369,0.24991646,231.47133,219.69258,216.28973,188.24808,183.43398
0,-1.0647963,1.0285423,0.15765792,295.16473,278.63208,262.46793,235.92419,215.39627
1,-0.74582934,2.4186051,0.1303132,285.21143,271.03165,254.83136,230.69829,216.03204
1,3.2119997,8.5597191,0.31041959,246.90099,263.1037,252.60614,218.37527,185.8037
1,2.0286698,5.9108143,0.24016225,336.96713,292.32059,242.36385,216.32826,207.82233
0,-0.70479691,0.87053674,0.17786992,308.23428,291.90878,271.43625,239.49562,215.25418
1,1.4800538,2.5579522,0.12404817,209.60684,182.85118,175.59995,167.63586,162.92773
1,0.066495746,0.78050655,0.09797965,223.23271,209.95604,198.89253,188.30586,181.62057
0,-0.13875143,0.55318493,0.16661043,304.12823,284.84296,266.03696,238.09644,217.26508
1,0.15087591,4.2264638,0.15182593,259.26978,214.37276,202.63977,192.20001,183.10645
1,3.4869742,24.614359,0.18908153,339.47171,222.7029,141.5497,147.48363,172.24284
0,-0.6114344,1.025578,0.15764326,297.36105,280.36362,263.04349,235.66891,215.55762
1,1.3535128,10.196591,0.22255348,266.2561,222.17067,198.18692,176.18274,161.3407
0,-0.938169,0.70682287,0.14876781,294.6373,279.13782,265.95508,238.64792,218.26208
1,-0.68621123,1.4021217,0.15317678,321.59528,273.51456,251.51279,223.91666,207.28047
1,1.4509622,4.9392462,0.14636119,219.4325,195.17178,189.32938,180.67894,170.48723
1,0.067439482,1.539066,0.088581756,221.11827,207.54778,200.65056,188.39738,184.09865
0,-0.76947296,1.036377,0.15768351,291.8606,276.797,262.66058,234.35641,212.77127
1,2.4656103,25.682217,0.27623823,233.33533,250.00282,237.33301,176.96783,158.48932
0,-0.53038412,1.2562743,0.16381285,293.56564,280.64297,262.70392,233.40997,211.12402
1,1.7719665,10.238328,0.27148932,341.94498,294.73846,259.12286,217.23376,202.93358
1,-0.57097721,1.1123739,0.11739457,269.24472,263.11331,249.03711,222.38501,209.12518
0,-1.1613576,0.70527869,0.16123001,299.0155,282.51178,265.45895,237.43898,216.05373
0,-0.3599216,1.1187172,0.1607421,302.23776,286.21567,268.18991,239.44986,218.42102
0,-0.83369559,1.0339317,0.17228758,305.51779,287.64377,268.54874,238.54196,215.59856
1,0.035319149,1.2032019,0.073437996,218.20187,206.0932,199.15262,186.97652,182.74762
0,-0.96942204,0.79672164,0.15642136,291.18628,277.56525,261.75748,233.96628,212.58344
1,0.6908434,5.9877105,0.27444381,345.55975,294.73123,249.22495,211.89949,200.84802
1,1.3422326,3.231823,0.11647384,272.33212,228.53085,217.03387,208.91808,208.55443
0,-0.85275251,0.89494628,0.1454131,294.18939,279.44366,263.41196,238.3204,219.6974
0,-1.0553132,0.66121399,0.16266716,294.97449,279.60504,263.28192,234.2336,212.70384
1,0.55445176,5.0434566,0.21045659,224.58133,209.1011,188.86217,164.13908,155.32729
0,-0.79552168,1.2290086,0.16115785,302.01862,284.3252,267.85757,239.8689,218.60164
1,2.9297791,31.052088,0.32357317,318.23575,304.13788,240.14584,206.82289,176.2887
1,0.39781213,1.5660042,0.086127371,219.36987,204.62898,199.74747,188.37811,182.04442
1,-0.92969543,1.4232217,0.13785459,284.46005,272.27191,255.81633,230.47673,214.49557
1,3.0216482,72.476784,0.2776894,303.72604,280.57074,256.33411,197.4837,182.40807
0,-1.0483673,1.0764878,0.17940225,312.73532,294.99133,275.3978,242.51797,217.48663
1,3.2019355,24.592075,0.231815,251.32495,225.66023,196.89128,186.20346,153.957
0,-0.69366205,2.8597155,0.1668283,305.06262,285.22107,267.7757,239.38725,218.44029
0,0.24109831,0.68926412,0.17128302,306.22342,285.88815,267.26996,238.8743,217.34937
0,-0.80995196,0.58017963,0.17320392,308.89417,290.55533,270.73062,240.41075,217.6239
0,-0.37448218,0.83846873,0.15681413,290.6637,273.37006,259.45038,233.43646,212.10901
1,0.97313386,4.6753364,0.27724892,354.40527,294.27609,253.31657,211.31187,203.57658
0,-0.30553496,0.82638258,0.17248039,306.85919,286.6347,268.19473,238.59253,216.1958
1,1.8953578,12.035339,0.23220699,322.54172,261.11447,228.66573,200.76375,197.1321
0,-0.45380864,1.3091338,0.14672755,295.4248,281.58218,267.3952,240.03265,220.40543
0,-0.67187536,1.4841099,0.13666517,291.50418,276.73199,262.4631,238.50824,221.1568
1,2.7286227,11.853122,0.23900209,340.06415,280.45996,257.6731,227.4351,213.40947
1,2.6588969,4.2145319,0.24073114,355.84781,312.05859,274.53323,233.40756,218.67871
1,-0.85490632,0.74846417,0.11963537,282.78149,268.20438,251.96072,229.61699,217.2458
1,1.0337607,4.2948103,0.20546351,246.79021,211.00844,182.91379,156.8493,146.11574
0,-0.96129608,0.46468651,0.15229037,293.51749,275.65549,260.19693,235.42809,215.82494
0,-1.1425283,0.87592512,0.15658319,295.90164,279.43164,262.64612,236.31674,215.94054
1,1.786718,3.6605468,0.25619984,357.11694,295.39832,258.45337,224.34052,210.57736
0,-0.33325866,1.3219441,0.1627844,295.36462,281.56775,264.27411,233.62912,212.79295
1,2.7349572,20.33913,0.32279527,224.57892,179.06059,171.61429,150.10139,149.24405
0,-0.083403602,2.5774672,0.16829865,297.94144,275.27258,257.62494,232.68991,212.2222
1,1.3875343,17.427586,0.2626811,264.03809,208.84583,189.28844,176.36577,164.73633
1,1.3187617,4.8872552,0.2619639,337.49695,285.06934,244.48311,211.3167,198.35309
0,-0.059310358,1.1412705,0.16813642,301.69348,283.42691,264.31503,237.49437,215.60579
1,0.06041991,1.4268745,0.092216887,224.6584,205.46706,197.5993,189.29324,183.4966
1,2.7763402,26.187311,0.1887863,302.56046,221.49396,191.0898,191.89656,211.16978
1,1.5714371,2.4185877,0.24683563,239.30537,229.21962,208.23895,184.76814,158.20274
0,-0.30309364,1.1669149,0.15990558,302.17273,285.22827,267.0412,238.69849,218.13686
0,0.90352792,0.75892121,0.16270302,302.29074,282.80798,266.31628,240.30962,217.68892
0,-0.87202513,0.76198339,0.15864898,301.30334,282.70685,266.98581,239.41615,219.11942
1,2.7384503,31.473763,0.28099215,339.75589,244.67818,163.71764,150.7468,160.93611
1,0.26031867,1.6622165,0.089480393,227.54108,206.43517,199.19116,190.36974,184.07457
0,-0.5417847,0.93766487,0.16978504,302.71698,285.07175,267.57581,239.04047,215.00854
0,-0.98051906,1.218605,0.14987008,296.77585,282.03012,267.68658,240.01099,219.59625
1,0.28224722,1.8043619,0.09658394,226.40678,211.80316,200.43622,189.51962,182.29729
0,-0.90332204,0.73248541,0.17291576,307.86102,289.34399,269.9335,240.26868,217.32047
1,1.4555812,7.13273,0.28174028,339.19717,290.94547,254.6387,218.84729,196.03152
0,-0.74613452,1.8304052,0.16029929,291.33319,272.87396,259.15176,232.53578,212.31371
1,0.24520631,1.3606526,0.092710003,218.89305,205.58746,198.10504,187.25346,183.27985
0,0.39579782,1.8943331,0.16339642,296.14487,281.47623,264.88098,234.85733,213.20958
1,2.9757245,20.583025,0.24540858,309.46732,216.84845,177.90463,166.40765,179.21954
0,-0.7373414,0.57452786,0.16657141,299.44659,284.6792,266.56436,236.90434,213.94409
1,0.79636025,4.2871089,0.26295012,346.16183,293.51508,243.6908,212.35947,202.07864
1,2.9880779,12.313473,0.22480528,244.94067,218.99901,173.37953,158.37132,176.95097
1,2.1429393,13.846496,0.25613308,263.55164,263.85748,238.54195,209.37082,196.28198
1,1.2321968,4.1994057,0.21142918,258.38351,240.00616,212.21497,190.53108,175.31577
1,0.75812513,3.8615558,0.15320998,245.40547,203.69458,192.97064,181.07629,172.02129
1,1.4797437,1.6002406,0.13053054,288.03873,273.76501,266.62454,238.94653,220.14052
1,3.5995662,17.569979,0.37117362,291.37173,255.26965,259.27219,208.62186,154.5976
0,-0.42996347,0.77116978,0.16766424,298.15817,274.54529,257.11197,231.54599,212.08011
1,0.83469433,3.4779356,0.26395309,346.7663,296.15451,247.21165,219.47826,203.83185
1,1.1486822,2.7077355,0.16945451,236.41547,210.72185,184.64291,171.96349,170.63173
1,1.0181679,1.8218012,0.17835863,251.25511,226.11057,202.30984,184.49843,181.11484
0,-0.28420362,0.7946319,0.17296889,301.1131,286.84421,269.15082,236.91879,212.40041
1,1.4032446,3.8740244,0.23884331,351.64783,311.34576,263.34933,226.6163,218.91713
1,0.89877725,2.2662785,0.22950529,229.89153,214.1223,196.00504,168.18011,153.65598
0,-1.0191485,1.0991932,0.15591405,293.33926,278.37442,261.65875,235.34862,214.84718
0,0.62484235,0.66081572,0.14304803,292.00751,278.10468,258.90131,238.30113,218.72688
0,-0.51452959,0.68953037,0.16710505,304.10898,285.52933,268.01892,237.98083,217.02184
1,1.1416485,15.515981,0.25669888,292.04843,225.51814,221.08455,205.6284,195.12363
1,0.74853045,3.772958,0.23185635,256.63272,234.17339,205.34183,179.48926,166.0127
0,-0.87387276,0.52609497,0.16099419,297.59225,279.88199,263.14465,235.33176,214.99168
1,2.9780505,57.478592,0.25308189,354.25595,144.80565,180.83548,191.88934,162.58817
1,1.2827182,6.2568045,0.22874761,241.2392,216.72079,188.91275,164.98438,157.84633
0,-0.68003958,1.2465646,0.17405814,308.15002,290.90213,271.20987,239.46191,216.41736
0,-0.75186628,1.0244682,0.1733153,301.1998,285.98688,268.52228,236.96214,212.14754
1,1.3003318,4.954802,0.16273285,260.89774,225.99016,215.82011,197.90515,182.49957
1,3.0430641,38.662468,0.22622816,193.63051,149.59566,158.82889,159.92464,175.53491
0,-0.83534515,0.97502434,0.13938253,289.99661,277.40387,263.39749,237.48233,219.18204
0,-0.76132441,1.264159,0.15544645,300.42435,282.69479,267.44818,239.315,218.55107
0,-1.1922414,0.51043612,0.1545727,294.89981,277.30273,261.34085,235.31248,215.92609
0,-0.8671121,1.0085236,0.15566009,299.71631,287.11395,269.04004,239.73645,218.63777
1,1.9452347,7.4390702,0.14629419,228.278,232.35516,213.802,196.96353,187.0343
0,0.22636926,3.4331768,0.15778349,288.99478,277.64713,261.57687,235.14873,212.40282
1,0.87435281,6.0261302,0.19558208,258.83868,208.18356,182.67056,160.1727,154.42902
1,1.3222682,6.2967038,0.24504223,352.77969,308.00311,277.48816,240.52876,224.28993
0,-0.70347875,1.0545129,0.16234292,304.61951,289.0863,269.54578,239.57269,219.7263
1,2.6477811,31.520212,0.3444522,342.01962,230.75609,230.75127,224.12135,187.09692
0,-0.86459208,0.48262927,0.15473674,293.27185,276.17087,261.59131,235.09575,214.69547
1,1.8098637,8.7255735,0.24239112,357.80331,297.73672,248.21349,221.5349,211.68515
1,2.6682811,12.443796,0.25379089,299.12628,257.40576,226.61148,192.37581,192.94656
1,2.5508895,14.003257,0.19734292,249.25626,244.67336,216.56909,199.29712,188.28419
0,-0.6543085,0.72420293,0.1723379,298.56998,281.04276,264.28613,234.31789,211.05179
0,-0.83567542,0.82483882,0.15550444,298.78192,283.97839,267.49152,240.11694,218.54626
0,-0.89374906,0.77865267,0.15534513,294.59879,271.82397,258.01025,235.00665,215.12895
1,2.4622555,20.299196,0.20309576,325.75189,275.40744,236.58163,211.36726,209.78023
0,0.088173158,0.95243692,0.17252178,302.56287,280.67911,261.60336,233.41721,212.87724
0,-0.43587667,0.80935782,0.15960787,292.93228,275.86743,260.77011,233.49426,212.36188
0,-0.49849704,1.0013485,0.17067802,307.99829,288.60947,269.76974,239.6064,217.56128
0,-0.99524987,1.1658523,0.14908452,289.55591,274.55011,260.41849,235.9579,215.23732
1,-0.65671092,2.4026482,0.14585815,289.14893,275.78073,257.65381,231.96021,215.10005
0,-0.64087343,0.81551784,0.15234575,293.19238,275.82407,258.27032,234.97775,215.80566
0,-0.21070254,1.5793912,0.16977274,300.91321,282.81763,263.95142,233.90126,213.51543
1,3.3539376,11.776876,0.34165287,338.95154,272.19003,207.50684,174.89673,178.05876
0,-0.48275441,0.44255531,0.15234473,291.95453,277.15341,261.82492,234.41663,214.89536
1,0.050503876,0.91667414,0.090815455,222.0334,206.55559,199.4368,190.75505,185.93375
0,-1.0110433,1.0695684,0.17259707,305.45758,286.42279,267.27719,238.24815,215.41794
1,1.3863865,4.3421993,0.11080065,244.51442,203.16476,189.73877,188.3179,181.93364
1,0.1427907,1.6575059,0.0970245,218.20428,206.92163,202.61087,190.56239,183.23409
1,-1.1448218,1.1399932,0.12068499,278.56708,269.62283,255.02643,231.66159,217.29637
0,-0.59383565,0.98706526,0.16820566,306.50278,287.39813,269.17007,240.12177,217.78044
1,0.44584697,1.2785845,0.13099059,237.19815,221.44579,211.69719,193.20184,183.65553
1,0.99119353,3.9272034,0.26360691,351.11801,295.11655,254.22688,218.45474,207.26602
0,-0.97006488,0.71631384,0.17012402,298.58203,282.42026,264.7991,235.6328,211.88986
1,0.10814941,1.0584044,0.084120043,222.83536,206.22084,199.70651,191.08499,186.20587
1,1.2673005,4.7474113,0.26163036,346.98785,292.3519,249.64639,215.28067,206.14618
0,-1.1331547,1.4799284,0.17019206,307.5889,291.14053,271.76617,240.71901,217.35176
1,2.6235056,13.827607,0.27039191,287.56909,255.68869,222.5295,211.52621,171.05075
1,-0.33347762,3.216603,0.12992617,342.85287,297.29843,257.81036,228.95953,216.82918
0,-1.0761833,1.325422,0.16106442,303.18903,282.93564,264.95322,238.44081,218.63777
1,1.4725415,6.7245712,0.23238179,352.67615,303.63934,267.96353,230.46469,221.87445
0,-0.78168201,1.7468541,0.16701768,300.59052,279.08966,262.17651,234.78027,214.03801
0,0.25048846,0.56815279,0.16633722,298.47607,283.00787,266.67755,235.73875,213.25774
0,-0.32033628,1.2111504,0.16639598,303.92593,284.6792,266.96652,238.17831,217.81174
0,0.11901534,1.6684694,0.15849584,297.2334,281.84711,264.8858,237.87968,215.11932
1,0.48185501,1.2521871,0.090972029,221.71793,206.80122,200.26283,191.0874,183.37617
0,-1.0714923,1.7313892,0.15770712,295.43204,277.03784,261.21082,235.31009,214.83514
1,2.5928504,16.738773,0.40684608,309.52753,263.65518,198.46387,167.32761,148.67329
0,0.061964545,1.3292928,0.15596955,291.15979,277.83014,260.01633,231.91927,212.27277
1,2.222316,14.454083,0.2483303,320.62714,274.55252,227.18947,208.60982,192.15425
0,-0.2553415,1.0243498,0.17143129,307.89474,287.85086,267.59747,239.70996,217.20486
0,-0.95707053,1.0022835,0.17307203,300.54477,282.43231,263.0748,234.53703,212.28239
1,1.2185923,3.6856658,0.22322822,265.41562,221.14235,200.04849,172.6691,157.24667
0,-0.3660349,0.85590523,0.1572523,298.5676,280.27451,263.99234,237.98566,217.37103
0,-0.88126183,0.9542346,0.17004123,302.87836,287.02484,268.6499,238.72739,215.02058
1,2.5036805,4.0099983,0.20993838,359.89127,306.35345,266.73053,258.76645,235.78932
1,0.16286065,1.5226367,0.098778814,223.06413,208.15225,200.42177,190.86583,184.50323
1,1.0955343,2.0247581,0.15271065,232.42741,206.7627,194.93819,180.18765,172.2597
0,-0.7144137,1.2122509,0.15894137,293.41394,275.91318,260.32941,232.66342,212.74719
1,1.0151172,2.1477773,0.10047238,227.61092,209.95122,198.00148,185.66161,181.7193
0,-0.29164416,1.252314,0.17577736,302.40634,288.84549,268.28384,236.73817,212.64604
1,3.0626585,24.581772,0.28725898,232.20827,242.98999,226.24303,205.41167,190.35287
1,0.79362917,2.5990171,0.17767052,228.60069,201.49585,186.38649,169.54561,159.92464
1,0.42764506,2.6888285,0.24503601,254.93732,227.89267,198.67339,172.62575,157.59346
0,-0.74577922,0.45056251,0.16777658,300.7326,284.14456,266.10678,237.05606,214.46909
1,1.4125669,4.1555238,0.27176824,325.95178,291.11163,233.42201,203.75238,192.93452
1,0.7533884,2.2864752,0.26098752,352.60147,308.42938,256.96024,218.33675,208.9229
0,-0.88814437,1.3789686,0.14921984,296.43387,283.7424,267.54691,239.43782,219.45898
1,1.0460906,2.8207951,0.26738405,342.40256,293.11047,249.00099,214.60876,199.97383
1,1.3920162,4.997457,0.15001133,257.2926,230.91263,202.97452,188.78992,190.6804
